,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
1113,12.857645184135976,Low Fat,0.053930934,Fruits and Vegetables,242.9854,Medium,Tier 3,Supermarket Type3,1985
1114,15.25,Low Fat,0.089742065,Frozen Foods,213.7192,High,Tier 3,Supermarket Type1,1987
1115,10.5,Low Fat,0.053930934,Household,236.5248,Medium,Tier 2,Supermarket Type1,2007
1116,5.82,Low Fat,0.081096613,Household,170.379,Medium,Tier 2,Supermarket Type1,2007
1117,10.0,Low Fat,0.053930934,Canned,263.2226,Small,Tier 1,Supermarket Type1,1997
1118,5.5,Low Fat,0.053930934,Others,103.1016,Medium,Tier 2,Supermarket Type1,2002
1119,18.35,Low Fat,0.148938624,Household,191.9504,Medium,Tier 3,Grocery Store,1998
1120,19.0,Low Fat,0.053930934,Health and Hygiene,211.0244,Medium,Tier 3,Grocery Store,1998
1121,6.71,Regular,0.053930934,Baking Goods,67.5142,High,Tier 3,Supermarket Type1,1987
1122,10.3,Regular,0.053930934,Snack Foods,88.254,Medium,Tier 1,Supermarket Type1,1999
1123,18.35,Low Fat,0.053930934,Household,222.7746,Medium,Tier 1,Supermarket Type1,1999
1124,13.8,Regular,0.053930934,Canned,90.9172,Small,Tier 2,Supermarket Type1,2004
1125,10.5,Regular,0.053930934,Baking Goods,144.8128,Medium,Tier 2,Supermarket Type1,2007
1126,20.75,Regular,0.083736551,Frozen Foods,178.7318,Medium,Tier 1,Supermarket Type1,1999
1127,12.857645184135976,Low Fat,0.059557164,Health and Hygiene,263.7226,Medium,Tier 3,Supermarket Type3,1985
1128,9.895,Regular,0.053930934,Canned,117.8492,Medium,Tier 3,Supermarket Type2,2009
1129,12.857645184135976,Low Fat,0.113669629,Canned,89.0198,Small,Tier 1,Grocery Store,1985
1130,12.857645184135976,Low Fat,0.053930934,Frozen Foods,59.3536,Small,Tier 1,Grocery Store,1985
1131,12.857645184135976,Regular,0.182236555,Canned,107.1622,Small,Tier 1,Grocery Store,1985
1132,11.1,Low Fat,0.176069023,Baking Goods,156.7604,High,Tier 3,Supermarket Type1,1987
1133,10.1,Regular,0.053574075,Fruits and Vegetables,223.7088,Small,Tier 2,Supermarket Type1,2004
1134,12.857645184135976,Regular,0.053930934,Canned,147.2418,Small,Tier 1,Grocery Store,1985
1135,14.0,Regular,0.105573769,Frozen Foods,143.9812,Medium,Tier 3,Supermarket Type2,2009
1136,12.857645184135976,Low Fat,0.053930934,Snack Foods,50.5008,Medium,Tier 3,Supermarket Type3,1985
1137,9.395,Regular,0.172042892,Fruits and Vegetables,139.9838,Medium,Tier 2,Supermarket Type1,2007
1138,12.857645184135976,Low Fat,0.064052392,Snack Foods,256.1646,Medium,Tier 3,Supermarket Type3,1985
1139,12.857645184135976,Regular,0.053930934,Canned,142.2496,Medium,Tier 3,Supermarket Type3,1985
1140,6.13,Low Fat,0.053930934,Household,110.0912,Medium,Tier 1,Supermarket Type1,1999
1141,8.5,Low Fat,0.097866209,Canned,51.1324,Small,Tier 2,Supermarket Type1,2004
1142,12.857645184135976,Regular,0.053930934,Frozen Foods,178.1344,Medium,Tier 3,Supermarket Type3,1985
1143,9.1,Low Fat,0.053930934,Household,114.4518,Small,Tier 1,Supermarket Type1,1997
1144,15.25,Low Fat,0.053930934,Snack Foods,85.3198,Medium,Tier 3,Grocery Store,1998
1145,13.5,Low Fat,0.053930934,Fruits and Vegetables,179.9976,High,Tier 3,Supermarket Type1,1987
1146,10.8,Low Fat,0.053930934,Hard Drinks,72.338,Medium,Tier 1,Supermarket Type1,1999
1147,15.2,Low Fat,0.050168354,Soft Drinks,95.3752,Small,Tier 2,Supermarket Type1,2004
1148,19.35,Regular,0.053930934,Soft Drinks,164.6868,Medium,Tier 2,Supermarket Type1,2007
1149,12.857645184135976,Low Fat,0.053930934,Baking Goods,74.238,Medium,Tier 3,Supermarket Type3,1985
1150,11.5,Regular,0.053930934,Snack Foods,106.9254,High,Tier 3,Supermarket Type1,1987
1151,9.8,Low Fat,0.053930934,Meat,127.302,Medium,Tier 2,Supermarket Type1,2007
1152,7.475,Low Fat,0.076156245,Household,156.4656,Medium,Tier 2,Supermarket Type1,2007
1153,9.8,Low Fat,0.053930934,Snack Foods,215.685,Medium,Tier 3,Supermarket Type2,2009
1154,12.857645184135976,Regular,0.058542509,Fruits and Vegetables,188.353,Medium,Tier 3,Supermarket Type3,1985
1155,14.75,Low Fat,0.089686322,Snack Foods,115.3518,Medium,Tier 3,Supermarket Type2,2009
1156,5.5,Low Fat,0.053930934,Others,100.0016,Medium,Tier 2,Supermarket Type1,2007
1157,17.2,Low Fat,0.156269303,Meat,159.6578,Small,Tier 2,Supermarket Type1,2004
1158,19.2,Low Fat,0.053930934,Snack Foods,181.3318,Small,Tier 1,Supermarket Type1,1997
1159,12.857645184135976,Low Fat,0.247321039,Snack Foods,152.3998,Small,Tier 1,Grocery Store,1985
1160,14.85,Regular,0.053930934,Snack Foods,155.763,Medium,Tier 3,Supermarket Type2,2009
1161,7.565,Low Fat,0.054863459,Health and Hygiene,58.393,Medium,Tier 3,Supermarket Type2,2009
1162,18.25,Low Fat,0.075620262,Snack Foods,123.8046,Medium,Tier 2,Supermarket Type1,2007
1163,9.6,Regular,0.053930934,Breads,104.799,Medium,Tier 3,Supermarket Type2,2009
1164,7.855,Regular,0.073906461,Dairy,218.4482,Small,Tier 2,Supermarket Type1,2004
1165,10.1,Low Fat,0.053930934,Canned,52.2008,Medium,Tier 2,Supermarket Type1,2007
1166,10.395,Low Fat,0.11207602,Snack Foods,58.022,Small,Tier 2,Supermarket Type1,2004
1167,16.25,Low Fat,0.087668236,Dairy,94.941,Medium,Tier 2,Supermarket Type1,2007
1168,17.6,Low Fat,0.053930934,Snack Foods,115.6176,Small,Tier 1,Supermarket Type1,1997
1169,15.5,Regular,0.053930934,Fruits and Vegetables,100.8332,Medium,Tier 2,Supermarket Type1,2002
1170,7.59,Regular,0.145631695,Fruits and Vegetables,172.808,Medium,Tier 3,Supermarket Type2,2009
1171,12.857645184135976,Low Fat,0.053930934,Snack Foods,167.2816,Medium,Tier 3,Supermarket Type3,1985
1172,11.1,Low Fat,0.053930934,Household,119.6124,Medium,Tier 1,Supermarket Type1,1999
1173,12.857645184135976,Low Fat,0.053930934,Fruits and Vegetables,131.4284,Medium,Tier 3,Supermarket Type3,1985
1174,16.1,Regular,0.053930934,Frozen Foods,127.4362,Small,Tier 1,Supermarket Type1,1997
1175,5.155,Low Fat,0.083198341,Frozen Foods,246.0776,Small,Tier 1,Supermarket Type1,1997
1176,12.857645184135976,Low Fat,0.059281315,Seafood,111.586,Small,Tier 1,Grocery Store,1985
1177,12.857645184135976,Low Fat,0.171417316,Soft Drinks,173.0738,Small,Tier 1,Grocery Store,1985
1178,6.365,Low Fat,0.053930934,Frozen Foods,62.8536,Small,Tier 1,Supermarket Type1,1997
1179,11.65,Low Fat,0.053930934,Baking Goods,152.6024,Small,Tier 2,Supermarket Type1,2004
1180,18.25,Regular,0.170795745,Dairy,154.463,Small,Tier 2,Supermarket Type1,2004
1181,11.8,Regular,0.053930934,Meat,102.2674,Medium,Tier 1,Supermarket Type1,1999
1182,18.2,Low Fat,0.161489509,Fruits and Vegetables,37.619,Small,Tier 1,Supermarket Type1,1997
1183,13.65,Regular,0.053930934,Snack Foods,81.1302,High,Tier 3,Supermarket Type1,1987
1184,8.365,Regular,0.053930934,Fruits and Vegetables,191.3188,Medium,Tier 1,Supermarket Type1,1999
1185,12.857645184135976,Low Fat,0.072864869,Soft Drinks,165.2526,Small,Tier 1,Grocery Store,1985
1186,20.7,Regular,0.079419755,Baking Goods,99.8042,Medium,Tier 1,Supermarket Type1,1999
1187,17.75,Low Fat,0.053930934,Others,180.366,Small,Tier 1,Supermarket Type1,1997
1188,18.0,Low Fat,0.073490977,Canned,157.3972,Medium,Tier 3,Supermarket Type2,2009
1189,9.695,Low Fat,0.070843019,Hard Drinks,177.7344,Medium,Tier 2,Supermarket Type1,2007
1190,6.42,Low Fat,0.053688479,Dairy,178.3002,Medium,Tier 3,Supermarket Type2,2009
1191,10.6,Low Fat,0.056911107,Dairy,233.9642,Medium,Tier 2,Supermarket Type1,2002
1192,5.03,Low Fat,0.053930934,Household,122.0756,Medium,Tier 3,Grocery Store,1998
1193,7.825,Regular,0.150319469,Frozen Foods,156.9288,Medium,Tier 2,Supermarket Type1,2002
1194,12.857645184135976,Regular,0.053930934,Snack Foods,112.1518,Medium,Tier 3,Supermarket Type3,1985
1195,17.7,Regular,0.053930934,Fruits and Vegetables,50.2034,Medium,Tier 1,Supermarket Type1,1999
1196,8.235,Low Fat,0.053930934,Health and Hygiene,182.295,Medium,Tier 1,Supermarket Type1,1999
1197,11.6,Low Fat,0.053930934,Soft Drinks,141.6154,Medium,Tier 2,Supermarket Type1,2002
1198,17.2,Regular,0.053930934,Canned,149.1418,Medium,Tier 1,Supermarket Type1,1999
1199,11.0,Low Fat,0.053930934,Health and Hygiene,38.948,Medium,Tier 2,Supermarket Type1,2002
1200,19.6,Low Fat,0.053930934,Snack Foods,163.6526,High,Tier 3,Supermarket Type1,1987
1201,8.02,Low Fat,0.111613921,Snack Foods,152.6998,Medium,Tier 1,Supermarket Type1,1999
1202,5.365,Regular,0.140524691,Seafood,172.7764,Medium,Tier 2,Supermarket Type1,2002
1203,11.35,Regular,0.053930934,Snack Foods,101.9016,Medium,Tier 2,Supermarket Type1,2002
1204,12.857645184135976,Low Fat,0.053930934,Soft Drinks,82.8592,Small,Tier 1,Grocery Store,1985
1205,16.35,Low Fat,0.053930934,Fruits and Vegetables,51.2324,Small,Tier 1,Supermarket Type1,1997
1206,17.25,Low Fat,0.113694957,Household,253.4724,Medium,Tier 1,Supermarket Type1,1999
1207,13.8,Low Fat,0.097043739,Dairy,57.493,Small,Tier 2,Supermarket Type1,2004
1208,8.485,Low Fat,0.058121214,Health and Hygiene,104.499,Small,Tier 2,Supermarket Type1,2004
1209,11.8,Regular,0.07665661,Snack Foods,32.3558,High,Tier 3,Supermarket Type1,1987
1210,15.35,Low Fat,0.053930934,Household,122.873,Medium,Tier 1,Supermarket Type1,1999
1211,10.0,Low Fat,0.089333332,Health and Hygiene,145.6102,Medium,Tier 2,Supermarket Type1,2002
1212,19.2,Regular,0.053930934,Canned,153.3314,Medium,Tier 2,Supermarket Type1,2007
1213,18.6,Low Fat,0.080956792,Health and Hygiene,95.2436,Medium,Tier 2,Supermarket Type1,2007
1214,18.5,Low Fat,0.053930934,Others,130.9284,High,Tier 3,Supermarket Type1,1987
1215,20.25,Regular,0.102704495,Canned,94.312,Small,Tier 2,Supermarket Type1,2004
1216,12.35,Low Fat,0.163910938,Household,119.2124,Small,Tier 2,Supermarket Type1,2004
1217,14.5,Regular,0.058827383,Fruits and Vegetables,172.2448,Small,Tier 1,Supermarket Type1,1997
1218,14.8,Low Fat,0.053930934,Soft Drinks,78.367,High,Tier 3,Supermarket Type1,1987
1219,14.0,Regular,0.053930934,Dairy,143.9786,Medium,Tier 3,Supermarket Type2,2009
1220,10.8,Low Fat,0.061446997,Soft Drinks,150.4024,Medium,Tier 2,Supermarket Type1,2007
1221,14.65,Low Fat,0.053930934,Others,53.8614,High,Tier 3,Supermarket Type1,1987
1222,12.857645184135976,Low Fat,0.053930934,Snack Foods,147.7418,Medium,Tier 3,Supermarket Type3,1985
1223,6.65,Low Fat,0.053397989,Canned,149.3734,Medium,Tier 2,Supermarket Type1,2002
1224,6.59,Low Fat,0.053930934,Household,121.4098,Medium,Tier 3,Grocery Store,1998
1225,12.857645184135976,Regular,0.214139786,Fruits and Vegetables,102.4016,Small,Tier 1,Grocery Store,1985
1226,9.395,Regular,0.109075742,Soft Drinks,42.9112,Small,Tier 2,Supermarket Type1,2004
1227,19.75,Low Fat,0.053930934,Fruits and Vegetables,188.2872,Small,Tier 1,Supermarket Type1,1997
1228,7.56,Low Fat,0.064030636,Frozen Foods,154.463,Medium,Tier 3,Supermarket Type2,2009
1229,20.25,Low Fat,0.14781046,Household,234.8616,High,Tier 3,Supermarket Type1,1987
1230,20.6,Low Fat,0.071136948,Household,76.3696,Medium,Tier 2,Supermarket Type1,2002
1231,6.575,Regular,0.07566089,Breads,145.4444,Medium,Tier 2,Supermarket Type1,2002
1232,19.7,Regular,0.16102755,Canned,254.1014,Medium,Tier 2,Supermarket Type1,2002
1233,13.5,Regular,0.053930934,Snack Foods,81.096,Medium,Tier 3,Grocery Store,1998
1234,6.28,Low Fat,0.053930934,Soft Drinks,85.8198,Medium,Tier 2,Supermarket Type1,2002
1235,18.25,Low Fat,0.053930934,Fruits and Vegetables,160.2894,Small,Tier 2,Supermarket Type1,2004
1236,9.3,Low Fat,0.174317307,Snack Foods,106.7964,Small,Tier 2,Supermarket Type1,2004
1237,16.6,Low Fat,0.135707553,Hard Drinks,170.6422,Small,Tier 2,Supermarket Type1,2004
1238,16.35,Low Fat,0.068219025,Fruits and Vegetables,198.9426,Medium,Tier 2,Supermarket Type1,2002
1239,10.0,Low Fat,0.053930934,Household,251.675,Medium,Tier 2,Supermarket Type1,2002
1240,12.857645184135976,Regular,0.163882129,Dairy,113.2518,Medium,Tier 3,Supermarket Type3,1985
1241,7.535,Low Fat,0.082250143,Soft Drinks,118.344,Medium,Tier 2,Supermarket Type1,2007
1242,4.92,Low Fat,0.053930934,Baking Goods,196.5084,Medium,Tier 1,Supermarket Type1,1999
1243,6.385,Low Fat,0.053930934,Hard Drinks,108.9596,Small,Tier 1,Supermarket Type1,1997
1244,18.5,Low Fat,0.052149675,Snack Foods,118.3124,Medium,Tier 1,Supermarket Type1,1999
1245,11.6,Low Fat,0.053930934,Soft Drinks,142.3154,High,Tier 3,Supermarket Type1,1987
1246,17.35,Low Fat,0.056235142,Baking Goods,102.0016,Medium,Tier 2,Supermarket Type1,2007
1247,16.7,Regular,0.062170334,Snack Foods,60.9562,Medium,Tier 2,Supermarket Type1,2002
1248,10.895,Regular,0.053930934,Frozen Foods,147.7102,High,Tier 3,Supermarket Type1,1987
1249,18.35,Low Fat,0.099309997,Fruits and Vegetables,91.4462,Medium,Tier 2,Supermarket Type1,2002
1250,18.75,Low Fat,0.05310896,Snack Foods,193.6504,Medium,Tier 2,Supermarket Type1,2007
1251,9.3,Low Fat,0.053930934,Household,246.1802,Medium,Tier 3,Supermarket Type2,2009
1252,12.857645184135976,Low Fat,0.164966345,Soft Drinks,189.4872,Small,Tier 1,Grocery Store,1985
1253,8.26,Regular,0.053930934,Soft Drinks,124.873,Small,Tier 2,Supermarket Type1,2004
1254,12.8,Low Fat,0.06961884,Starchy Foods,260.3252,Small,Tier 1,Supermarket Type1,1997
1255,16.75,Low Fat,0.08165147,Fruits and Vegetables,258.3988,Medium,Tier 3,Supermarket Type2,2009
1256,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,131.831,Medium,Tier 3,Supermarket Type3,1985
1257,10.895,Low Fat,0.053930934,Health and Hygiene,255.6672,Medium,Tier 2,Supermarket Type1,2002
1258,16.85,Regular,0.053930934,Canned,93.712,Medium,Tier 1,Supermarket Type1,1999
1259,20.0,Regular,0.100262068,Baking Goods,169.6132,Medium,Tier 3,Grocery Store,1998
1260,16.0,Low Fat,0.057012606,Dairy,225.0404,High,Tier 3,Supermarket Type1,1987
1261,16.0,Low Fat,0.053930934,Snack Foods,141.2496,Medium,Tier 1,Supermarket Type1,1999
1262,8.93,Low Fat,0.053930934,Dairy,152.234,Medium,Tier 2,Supermarket Type1,2007
1263,9.6,Regular,0.053930934,Breads,101.699,Medium,Tier 1,Supermarket Type1,1999
1264,12.857645184135976,Low Fat,0.053930934,Dairy,39.7138,Medium,Tier 3,Supermarket Type3,1985
1265,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,96.9384,Medium,Tier 3,Supermarket Type3,1985
1266,9.8,Regular,0.056500895,Breads,85.8908,Medium,Tier 2,Supermarket Type1,2002
1267,9.6,Low Fat,0.053930934,Health and Hygiene,186.6214,Medium,Tier 3,Supermarket Type2,2009
1268,12.857645184135976,Low Fat,0.188038372,Snack Foods,146.4076,Small,Tier 1,Grocery Store,1985
1269,7.945,Low Fat,0.053930934,Snack Foods,161.421,Medium,Tier 2,Supermarket Type1,2002
1270,7.475,Low Fat,0.075845634,Household,156.0656,Medium,Tier 1,Supermarket Type1,1999
1271,14.85,Low Fat,0.098803088,Fruits and Vegetables,169.7474,Medium,Tier 3,Supermarket Type2,2009
1272,16.6,Low Fat,0.227189581,Hard Drinks,173.9422,Medium,Tier 3,Grocery Store,1998
1273,10.5,Low Fat,0.053930934,Fruits and Vegetables,39.2164,Medium,Tier 1,Supermarket Type1,1999
1274,8.63,Regular,0.053930934,Snack Foods,113.5518,High,Tier 3,Supermarket Type1,1987
1275,21.0,Low Fat,0.053930934,Snack Foods,193.8478,Medium,Tier 2,Supermarket Type1,2007
1276,15.5,Regular,0.053930934,Baking Goods,82.7934,Small,Tier 2,Supermarket Type1,2004
1277,14.7,Low Fat,0.07229836,Fruits and Vegetables,48.2034,Small,Tier 1,Supermarket Type1,1997
1278,13.15,Low Fat,0.053930934,Fruits and Vegetables,157.892,Medium,Tier 2,Supermarket Type1,2007
1279,17.7,Regular,0.053930934,Fruits and Vegetables,82.6276,High,Tier 3,Supermarket Type1,1987
1280,12.857645184135976,Regular,0.127660257,Frozen Foods,198.5426,Small,Tier 1,Grocery Store,1985
1281,9.21,Low Fat,0.053930934,Fruits and Vegetables,123.1414,Small,Tier 1,Supermarket Type1,1997
1282,12.1,Low Fat,0.053930934,Dairy,166.0526,Medium,Tier 2,Supermarket Type1,2007
1283,9.31,Low Fat,0.053930934,Frozen Foods,64.551,Medium,Tier 2,Supermarket Type1,2007
1284,14.85,Low Fat,0.053930934,Canned,188.2214,Small,Tier 2,Supermarket Type1,2004
1285,12.857645184135976,Regular,0.062109174,Fruits and Vegetables,223.7062,Medium,Tier 3,Supermarket Type3,1985
1286,6.92,Low Fat,0.053930934,Dairy,64.2852,Medium,Tier 2,Supermarket Type1,2007
1287,13.65,Low Fat,0.077169841,Health and Hygiene,55.593,High,Tier 3,Supermarket Type1,1987
1288,16.0,Low Fat,0.053930934,Snack Foods,142.6496,Medium,Tier 2,Supermarket Type1,2002
1289,16.35,Low Fat,0.053930934,Others,105.628,Medium,Tier 1,Supermarket Type1,1999
1290,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,93.7094,Medium,Tier 3,Supermarket Type3,1985
1291,4.88,Regular,0.223440258,Baking Goods,52.2298,Medium,Tier 3,Grocery Store,1998
1292,6.965,Low Fat,0.053930934,Household,159.6604,Medium,Tier 2,Supermarket Type1,2002
1293,16.0,Low Fat,0.060942632,Starchy Foods,225.6404,Medium,Tier 1,Supermarket Type1,1999
1294,18.85,Low Fat,0.053930934,Canned,257.833,Small,Tier 2,Supermarket Type1,2004
1295,20.7,Low Fat,0.053930934,Baking Goods,156.5288,Small,Tier 2,Supermarket Type1,2004
1296,9.3,Low Fat,0.053930934,Fruits and Vegetables,88.5172,High,Tier 3,Supermarket Type1,1987
1297,9.695,Regular,0.053930934,Frozen Foods,244.6144,Medium,Tier 2,Supermarket Type1,2007
1298,17.25,Low Fat,0.10764721,Frozen Foods,39.3822,Medium,Tier 2,Supermarket Type1,2007
1299,19.6,Low Fat,0.053930934,Snack Foods,166.1526,Small,Tier 1,Supermarket Type1,1997
1300,14.3,Low Fat,0.130415118,Baking Goods,75.9328,Small,Tier 1,Supermarket Type1,1997
1301,12.6,Low Fat,0.082921642,Household,175.2054,Medium,Tier 2,Supermarket Type1,2002
1302,13.1,Low Fat,0.075515154,Dairy,167.2158,High,Tier 3,Supermarket Type1,1987
1303,12.857645184135976,Low Fat,0.053930934,Meat,125.802,Small,Tier 1,Grocery Store,1985
1304,17.85,Regular,0.053930934,Fruits and Vegetables,123.8388,Medium,Tier 3,Supermarket Type2,2009
1305,8.905,Low Fat,0.143129124,Frozen Foods,58.8878,Small,Tier 1,Supermarket Type1,1997
1306,18.5,Low Fat,0.053930934,Others,133.2284,Medium,Tier 2,Supermarket Type1,2002
1307,20.25,Regular,0.053930934,Baking Goods,240.7538,High,Tier 3,Supermarket Type1,1987
1308,10.3,Regular,0.053930934,Fruits and Vegetables,112.7176,Medium,Tier 1,Supermarket Type1,1999
1309,17.85,Low Fat,0.06575528,Frozen Foods,151.505,High,Tier 3,Supermarket Type1,1987
1310,7.21,Regular,0.144856342,Snack Foods,100.5332,Medium,Tier 1,Supermarket Type1,1999
1311,16.1,Regular,0.267352587,Frozen Foods,34.9558,Medium,Tier 3,Grocery Store,1998
1312,12.857645184135976,Low Fat,0.130867413,Baking Goods,150.8024,Medium,Tier 3,Supermarket Type3,1985
1313,12.857645184135976,Low Fat,0.123449671,Canned,89.7488,Medium,Tier 3,Supermarket Type3,1985
1314,17.35,Low Fat,0.053930934,Frozen Foods,74.5038,Small,Tier 2,Supermarket Type1,2004
1315,10.0,Regular,0.053930934,Snack Foods,129.6994,Medium,Tier 3,Supermarket Type2,2009
1316,18.6,Low Fat,0.053930934,Snack Foods,185.0898,Medium,Tier 1,Supermarket Type1,1999
1317,16.75,Low Fat,0.105018817,Snack Foods,155.263,Medium,Tier 1,Supermarket Type1,1999
1318,17.75,Low Fat,0.053930934,Fruits and Vegetables,160.7262,Small,Tier 2,Supermarket Type1,2004
1319,9.0,Low Fat,0.143870574,Snack Foods,169.4816,Medium,Tier 3,Grocery Store,1998
1320,6.42,Low Fat,0.053553794,Dairy,178.6002,Medium,Tier 1,Supermarket Type1,1999
1321,16.75,Low Fat,0.075889215,Health and Hygiene,37.6532,Medium,Tier 2,Supermarket Type1,2002
1322,7.39,Low Fat,0.120280989,Others,142.747,Small,Tier 1,Supermarket Type1,1997
1323,19.2,Low Fat,0.182653772,Others,243.0196,Small,Tier 1,Supermarket Type1,1997
1324,12.857645184135976,Low Fat,0.25637539,Breads,94.8436,Small,Tier 1,Grocery Store,1985
1325,5.46,Regular,0.107036943,Fruits and Vegetables,144.2786,Small,Tier 2,Supermarket Type1,2004
1326,17.5,Low Fat,0.053930934,Frozen Foods,258.3304,High,Tier 3,Supermarket Type1,1987
1327,12.3,Regular,0.106238768,Fruits and Vegetables,176.1396,High,Tier 3,Supermarket Type1,1987
1328,17.0,Low Fat,0.055545797,Dairy,220.5114,Medium,Tier 2,Supermarket Type1,2002
1329,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,194.5794,Medium,Tier 3,Supermarket Type3,1985
1330,19.7,Low Fat,0.064921764,Canned,88.1198,Small,Tier 1,Supermarket Type1,1997
1331,19.6,Low Fat,0.094694278,Household,254.9698,Medium,Tier 2,Supermarket Type1,2007
1332,14.5,Low Fat,0.053930934,Others,162.421,Medium,Tier 3,Supermarket Type2,2009
1333,19.35,Low Fat,0.053930934,Meat,172.4738,High,Tier 3,Supermarket Type1,1987
1334,9.195,Regular,0.078181964,Meat,106.7596,Medium,Tier 1,Supermarket Type1,1999
1335,16.25,Low Fat,0.053930934,Canned,90.2804,Medium,Tier 3,Supermarket Type2,2009
1336,20.7,Regular,0.100583009,Fruits and Vegetables,123.5388,Medium,Tier 3,Supermarket Type2,2009
1337,20.0,Low Fat,0.136124989,Others,38.319,Medium,Tier 3,Grocery Store,1998
1338,12.857645184135976,Regular,0.053930934,Fruits and Vegetables,122.1098,Medium,Tier 3,Supermarket Type3,1985
1339,11.8,Low Fat,0.115167579,Soft Drinks,199.8084,Small,Tier 1,Supermarket Type1,1997
